dwelling_unit_id,job_type,hours_per_week,gross_pay,daily_wage,offered_insurance_accepted,food_out_worry,food_not_last,could_not_afford_meal,meal_skip,food_weight
2460006,2,43,-1.0,-1,-1,3,3,3,-1,16027.953624
2460006,2,43,-1.0,-1,-1,3,3,3,-1,16027.953624
2460006,2,43,-1.0,-1,-1,3,3,3,-1,16027.953624
2460010,2,40,-1.0,-1,-1,3,3,3,-1,21919.533067
2460010,2,40,110000.0,-1,-1,3,3,3,-1,21919.533067
2460010,2,40,110000.0,-1,-1,3,3,3,-1,21919.533067
2460010,2,40,115000.0,-1,-1,3,3,3,-1,21919.533067
2460018,2,40,-1.0,-1,-1,3,3,3,-1,11351.424224
2460018,2,40,-1.0,-1,-1,3,3,3,-1,11351.424224
2460018,2,40,-1.0,-1,-1,3,3,3,-1,11351.424224
2460024,2,40,-1.0,-1,-1,3,3,3,-1,9815.211937
2460024,2,40,-1.0,-1,-1,3,3,3,-1,9815.211937
2460024,2,40,-1.0,-1,-1,3,3,3,-1,9815.211937
2460026,2,40,-1.0,-1,-1,3,3,3,-1,7984.011105
2460026,2,40,-1.0,-1,-1,3,3,3,-1,7984.011105
2460026,2,40,-1.0,-1,-1,3,3,3,-1,7984.011105
2460029,2,40,-1.0,-1,-1,3,3,3,-1,17404.409682
2460029,2,40,-1.0,-1,-1,3,3,3,-1,17404.409682
2460029,2,40,-1.0,-1,-1,3,3,3,-1,17404.409682
2460040,1,40,-1.0,-1,-1,3,3,3,-1,5096.681531
2460040,1,40,-1.0,-1,-1,3,3,3,-1,5096.681531
2460040,1,40,-1.0,-1,-1,3,3,3,-1,5096.681531
2460041,2,50,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,2,50,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,1,40,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,1,40,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,1,40,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,2,8,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,1,40,-1.0,-1,-1,3,3,3,-1,6475.454666
2460041,2,8,-1.0,-1,-1,3,3,3,-1,6475.454666
2460052,2,65,-8.0,-1,-1,3,3,3,-1,12499.683989
2460052,2,65,-8.0,-1,-1,3,3,3,-1,12499.683989
2460052,2,65,-8.0,-1,-1,3,3,3,-1,12499.683989
2460056,2,40,80000.0,-1,-1,3,3,3,-1,21129.628699
2460056,2,40,80000.0,-1,2,3,3,3,-1,21129.628699
2460056,2,40,80000.0,-1,2,3,3,3,-1,21129.628699
2460056,2,55,-1.0,-1,-1,3,3,3,-1,21129.628699
2460056,2,40,75000.0,-1,-1,3,3,3,-1,21129.628699
2460056,2,40,75000.0,-1,1,3,3,3,-1,21129.628699
2460056,2,40,75000.0,-1,1,3,3,3,-1,21129.628699
2460068,2,40,149000.0,-1,-1,3,3,3,-1,9830.420308
2460068,2,40,149000.0,-1,-1,3,3,3,-1,9830.420308
2460068,2,40,149000.0,-1,-1,3,3,3,-1,9830.420308
2460085,2,4,-1.0,-1,-1,3,3,3,-1,11691.52141
2460085,2,9,-1.0,-1,-1,3,3,3,-1,11691.52141
2460085,2,4,-1.0,-1,-1,3,3,3,-1,11691.52141
2460085,2,7,-1.0,-1,-1,3,3,3,-1,11691.52141
2460085,2,7,-1.0,-1,-1,3,3,3,-1,11691.52141
2460102,2,50,-1.0,-1,-1,3,3,3,-1,6298.266112
2460102,2,50,-1.0,-1,-1,3,3,3,-1,6298.266112
2460102,2,50,-1.0,-1,-1,3,3,3,-1,6298.266112
2460102,2,32,-1.0,-1,-1,3,3,3,-1,6298.266112
2460102,2,32,-1.0,-1,-1,3,3,3,-1,6298.266112
2460102,2,32,-1.0,-1,-1,3,3,3,-1,6298.266112
2460107,2,-8,-8.0,-1,-1,3,3,2,2,11595.319876
2460107,2,-8,-8.0,-1,-1,3,3,2,2,11595.319876
2460107,2,-8,-8.0,-1,-1,3,3,2,2,11595.319876
2460107,2,-8,-1.0,-1,-1,3,3,2,2,11595.319876
2460108,2,-1,-1.0,-1,-1,3,3,3,-1,13815.638809
2460108,2,50,69000.0,-1,-1,3,3,3,-1,13815.638809
2460108,2,50,69000.0,-1,-1,3,3,3,-1,13815.638809
2460108,2,50,69000.0,-1,-1,3,3,3,-1,13815.638809
2460112,2,1,-1.0,-1,-1,1,3,2,2,3276.627931
2460112,2,10,-1.0,-1,-1,1,3,2,2,3276.627931
2460112,2,10,-1.0,-1,-1,1,3,2,2,3276.627931
2460114,2,35,58000.0,-1,-1,2,2,3,2,6412.806022
2460114,2,35,68000.0,-1,-1,2,2,3,2,6412.806022
2460114,2,35,-1.0,-1,-1,2,2,3,2,6412.806022
2460114,2,8,-1.0,-1,-1,2,2,3,2,6412.806022
2460116,2,45,-1.0,-1,-1,3,3,3,-1,12468.330187
2460116,2,45,-1.0,-1,-1,3,3,3,-1,12468.330187
2460116,2,45,-1.0,-1,-1,3,3,3,-1,12468.330187
2460123,2,40,-1.0,-1,-1,3,3,3,-1,38635.071988
2460123,2,40,-1.0,-1,-1,3,3,3,-1,38635.071988
2460123,2,40,-1.0,-1,-1,3,3,3,-1,38635.071988
2460123,2,40,-1.0,-1,-1,3,3,3,-1,38635.071988
2460125,2,40,-1.0,-1,-1,3,3,3,-1,9021.66777
2460125,2,40,-1.0,-1,-1,3,3,3,-1,9021.66777
2460125,2,40,-1.0,-1,-1,3,3,3,-1,9021.66777
2460126,2,-8,-1.0,80,-1,3,3,3,-1,3751.917555
2460126,2,-8,-1.0,80,-1,3,3,3,-1,3751.917555
2460126,2,-8,-1.0,80,-1,3,3,3,-1,3751.917555
2460132,2,40,-1.0,-1,-1,2,3,2,2,27391.897397
2460132,2,40,-1.0,-1,-1,2,3,2,2,27391.897397
2460132,2,40,55000.0,-1,-1,2,3,2,2,27391.897397
2460132,2,40,-1.0,-1,-1,2,3,2,2,27391.897397
2460132,2,40,-1.0,-1,-1,2,3,2,2,27391.897397
2460132,2,40,-1.0,-1,-1,2,3,2,2,27391.897397
2460134,2,60,-1.0,-1,2,3,3,3,-1,26075.5821
2460134,2,60,-1.0,-1,2,3,3,3,-1,26075.5821
2460134,2,60,-1.0,-1,2,3,3,3,-1,26075.5821
2460134,2,65,-1.0,-1,-1,3,3,3,-1,26075.5821
2460134,2,65,-1.0,-1,-1,3,3,3,-1,26075.5821
2460134,2,65,-1.0,-1,-1,3,3,3,-1,26075.5821
2460137,2,45,78500.0,-1,-1,3,3,3,-1,16653.169276
2460137,2,45,89000.0,-1,-1,3,3,3,-1,16653.169276
2460137,2,45,89000.0,-1,-1,3,3,3,-1,16653.169276
2460137,2,40,-1.0,-1,2,3,3,3,-1,16653.169276
2460137,2,40,-1.0,-1,2,3,3,3,-1,16653.169276
2460137,2,40,-1.0,-1,2,3,3,3,-1,16653.169276
2460144,2,42,-1.0,-1,-1,3,3,3,-1,102189.945608
2460144,2,42,-1.0,-1,-1,3,3,3,-1,102454.467769
2460144,2,42,-1.0,-1,-1,3,3,3,-1,102189.945608
2460144,2,42,-1.0,-1,-1,3,3,3,-1,102454.467769
2460144,2,42,-1.0,-1,-1,3,3,3,-1,102189.945608
2460144,2,42,-1.0,-1,-1,3,3,3,-1,102454.467769
2460144,2,32,-1.0,-1,-1,3,3,3,-1,102189.945608
2460144,2,32,-1.0,-1,-1,3,3,3,-1,102454.467769
2460144,2,32,-1.0,-1,-1,3,3,3,-1,102189.945608
2460144,2,32,-1.0,-1,-1,3,3,3,-1,102454.467769
2460144,2,32,-1.0,-1,-1,3,3,3,-1,102189.945608
2460144,2,32,-1.0,-1,-1,3,3,3,-1,102454.467769
2460144,2,40,-1.0,-1,2,3,3,3,-1,102189.945608
2460144,2,40,-1.0,-1,2,3,3,3,-1,102454.467769
2460144,2,40,88000.0,-1,2,3,3,3,-1,102189.945608
2460144,2,40,88000.0,-1,2,3,3,3,-1,102454.467769
2460144,2,40,89000.0,-1,2,3,3,3,-1,102189.945608
2460144,2,40,89000.0,-1,2,3,3,3,-1,102454.467769
2460148,1,17,-1.0,-1,-1,3,3,3,-1,5114.126893
2460148,1,17,-1.0,-1,-1,3,3,3,-1,5114.126893
2460148,1,17,-1.0,-1,-1,3,3,3,-1,5114.126893
2460150,2,15,-1.0,-8,-1,3,3,3,-1,20517.811609
2460150,2,15,-1.0,-8,-1,3,3,3,-1,20517.811609
2460150,2,15,-1.0,-8,-1,3,3,3,-1,20517.811609
2460150,2,40,150000.0,-1,-1,3,3,3,-1,20517.811609
2460150,2,40,150000.0,-1,-1,3,3,3,-1,20517.811609
2460150,2,40,150000.0,-1,-1,3,3,3,-1,20517.811609
2460150,2,20,-1.0,-1,-1,3,3,3,-1,20517.811609
2460158,2,5,-1.0,-1,-1,3,3,3,-1,4398.708994
2460158,2,5,-1.0,-1,-1,3,3,3,-1,4398.708994
2460158,2,5,-1.0,-1,-1,3,3,3,-1,4398.708994
2460161,2,40,-1.0,-1,-1,3,3,3,-1,5336.988525
2460161,2,40,-1.0,-1,-1,2,3,3,2,25526.096932
2460161,2,40,-1.0,-1,-1,3,3,3,-1,5336.988525
2460161,2,40,-1.0,-1,-1,2,3,3,2,25526.096932
2460161,2,40,-1.0,-1,-1,3,3,3,-1,5336.988525
2460161,2,40,-1.0,-1,-1,2,3,3,2,25526.096932
2460161,2,40,-1.0,-1,-1,3,3,3,-1,5336.988525
2460161,2,40,-1.0,-1,-1,2,3,3,2,25526.096932
2460161,2,40,-1.0,-1,-1,3,3,3,-1,5336.988525
2460161,2,40,-1.0,-1,-1,2,3,3,2,25526.096932
2460161,2,40,-1.0,-1,-1,3,3,3,-1,5336.988525
2460161,2,40,-1.0,-1,-1,2,3,3,2,25526.096932
2460166,1,50,-1.0,-1,-1,2,2,2,1,7279.848573
2460166,1,50,-1.0,-1,-1,2,2,2,1,7279.848573
2460166,1,50,-1.0,-1,-1,2,2,2,1,7279.848573
2460171,1,60,-1.0,-1,-1,3,3,3,-1,5082.395595
2460171,1,60,-1.0,-1,-1,3,3,3,-1,5082.395595
2460171,1,60,-1.0,-1,-1,3,3,3,-1,5082.395595
2460174,2,45,-1.0,-1,-1,3,3,3,-1,14990.311167
2460174,2,45,-1.0,-1,-1,3,3,3,-1,14990.311167
2460174,2,45,-1.0,-1,-1,3,3,3,-1,14990.311167
2460177,2,45,117000.0,-1,-1,3,3,3,-1,26949.46897
2460177,2,45,118000.0,-1,-1,3,3,3,-1,26949.46897
2460177,2,45,118000.0,-1,-1,3,3,3,-1,26949.46897
2460177,1,10,-1.0,-1,-1,3,3,3,-1,26949.46897
2460189,2,-8,500.0,-1,-1,2,2,2,1,843.371797
2460189,2,-8,500.0,-1,-1,2,2,2,1,843.371797
2460189,2,-8,500.0,-1,-1,2,2,2,1,843.371797
2460192,2,40,-1.0,-1,-1,3,3,3,-1,5602.577842
2460207,2,30,-1.0,-1,-1,3,3,3,-1,26493.71669
2460207,1,-8,-1.0,-1,-1,3,3,3,-1,26493.71669
2460207,2,30,-1.0,-1,-1,3,3,3,-1,26493.71669
2460207,2,30,-1.0,-1,-1,3,3,3,-1,26493.71669
2460208,2,34,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,34,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,34,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,34,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,34,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,34,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,34,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,34,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,34,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,1,45,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,1,45,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,1,45,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,1,45,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,1,45,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,1,45,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,1,45,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,1,45,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,1,45,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,40,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,40,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,40,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,40,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,40,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,40,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,40,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,40,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,40,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,36,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,36,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,36,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,36,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,36,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,36,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,40,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,40,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,40,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,40,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,40,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,40,-1.0,-1,-1,3,3,3,-1,54273.502513
2460208,2,43,-1.0,-1,-1,3,3,3,-1,13894.049668
2460208,2,43,-1.0,-1,-1,3,3,3,-1,12109.728968
2460208,2,43,-1.0,-1,-1,3,3,3,-1,54273.502513
2460222,2,45,-1.0,-1,-1,3,3,3,-1,10198.23485
2460222,2,45,-1.0,-1,-1,3,3,3,-1,10198.23485
2460222,2,45,-1.0,-1,-1,3,3,3,-1,10198.23485
2460223,2,40,-1.0,-1,-1,3,3,3,-1,57679.549572
2460223,2,40,-1.0,-1,-1,3,3,3,-1,57679.549572
2460223,-8,-8,-1.0,-1,-1,3,3,3,-1,57679.549572
2460223,1,-8,-1.0,-1,-1,3,3,3,-1,57679.549572
2460223,1,-8,-1.0,-1,-1,3,3,3,-1,57679.549572
2460223,1,-8,-1.0,-1,-1,3,3,3,-1,57679.549572
2460231,2,17,-1.0,-1,-1,2,3,2,2,37813.005908
2460231,1,35,-1.0,-1,-1,2,3,2,2,37813.005908
2460231,2,17,-1.0,-1,-1,2,3,2,2,37813.005908
2460231,1,35,-1.0,-1,-1,2,3,2,2,37813.005908
2460231,2,17,-1.0,-1,-1,2,3,2,2,37813.005908
2460231,1,35,-1.0,-1,-1,2,3,2,2,37813.005908
2460240,2,20,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,20,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,20,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,25,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,25,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,-8,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,25,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,25,-1.0,-1,-1,3,3,3,-1,8173.836976
2460240,2,-8,-1.0,-1,-1,3,3,3,-1,8173.836976
2460247,2,36,-1.0,-1,1,3,3,3,-1,5078.878471
2460247,2,36,-1.0,-1,1,3,3,3,-1,5597.909443
2460247,2,36,-1.0,-1,1,3,3,3,-1,5078.878471
2460247,2,36,-1.0,-1,1,3,3,3,-1,5597.909443
2460247,2,37,-1.0,-1,-1,3,3,3,-1,5078.878471
2460247,2,37,-1.0,-1,-1,3,3,3,-1,5597.909443
2460247,2,36,-1.0,-1,1,3,3,3,-1,5078.878471
2460247,2,36,-1.0,-1,1,3,3,3,-1,5597.909443
2460247,2,37,-1.0,-1,-1,3,3,3,-1,5078.878471
2460247,2,37,-1.0,-1,-1,3,3,3,-1,5597.909443
2460247,2,40,-1.0,-1,-1,3,3,3,-1,5078.878471
2460247,2,40,-1.0,-1,-1,3,3,3,-1,5597.909443
2460247,2,40,-1.0,-1,-1,3,3,3,-1,5078.878471
2460247,2,40,-1.0,-1,-1,3,3,3,-1,5597.909443
2460247,2,40,-1.0,-1,-1,3,3,3,-1,5078.878471
2460247,2,40,-1.0,-1,-1,3,3,3,-1,5597.909443
2460252,2,55,2100.0,-1,-1,3,3,3,-1,13162.922849
2460252,2,55,2100.0,-1,-1,3,3,3,-1,13162.922849
2460252,2,55,2100.0,-1,-1,3,3,3,-1,13162.922849
2460258,2,40,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,32,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,40,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,30,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,16,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,30,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,20,-1.0,-1,-1,3,3,3,-1,7729.294026
2460258,2,-1,-1.0,-1,-1,3,3,3,-1,7729.294026
2460261,1,4,-1.0,-1,-1,3,3,3,-1,4417.890357
2460261,1,4,-1.0,-1,-1,3,3,3,-1,4417.890357
2460261,2,40,151000.0,-1,-1,3,3,3,-1,4417.890357
2460261,2,40,151000.0,-1,-1,3,3,3,-1,4417.890357
2460261,2,40,153000.0,-1,-1,3,3,3,-1,4417.890357
2460262,2,7,-1.0,-1,-1,3,3,3,-1,16381.600047
2460262,2,7,-1.0,-1,-1,3,3,3,-1,16381.600047
2460262,2,7,-1.0,-1,-1,3,3,3,-1,16381.600047
2460270,2,50,-7.0,-1,-1,3,3,3,-1,20007.886755
2460270,2,50,-7.0,-1,-1,3,3,3,-1,20007.886755
2460270,2,50,-7.0,-1,-1,3,3,3,-1,20007.886755
2460270,2,40,-1.0,-1,-1,3,3,3,-1,20007.886755
2460270,2,40,-1.0,-1,-1,3,3,3,-1,20007.886755
2460270,2,40,-1.0,-1,-1,3,3,3,-1,20007.886755
2460283,2,20,-1.0,-1,-1,3,3,3,-1,3144.92404
2460283,2,20,-1.0,-1,-1,3,3,3,-1,3144.92404
2460283,2,20,-1.0,-1,-1,3,3,3,-1,3144.92404
2460283,2,20,-1.0,-1,-1,3,3,3,-1,3144.92404
2460283,2,30,-1.0,-1,-1,3,3,3,-1,3144.92404
2460284,2,40,35000.0,-1,2,3,3,3,-1,10919.249879
2460284,2,40,35000.0,-1,2,3,3,3,-1,10325.490332
2460284,2,40,42000.0,-1,2,3,3,3,-1,10919.249879
2460284,2,40,42000.0,-1,2,3,3,3,-1,10325.490332
2460284,2,40,42000.0,-1,2,3,3,3,-1,10919.249879
2460284,2,40,42000.0,-1,2,3,3,3,-1,10325.490332
2460293,2,40,-1.0,-1,2,2,3,2,2,7973.052879
2460293,2,40,-1.0,-1,2,3,3,3,-1,1503.68301
2460293,2,40,-1.0,-1,2,3,3,3,-1,6308.542307
2460293,2,40,-1.0,-1,2,2,3,2,2,7973.052879
2460293,2,40,-1.0,-1,2,3,3,3,-1,1503.68301
2460293,2,40,-1.0,-1,2,3,3,3,-1,6308.542307
2460293,2,40,-1.0,-1,2,2,3,2,2,7973.052879
2460293,2,40,-1.0,-1,2,3,3,3,-1,1503.68301
2460293,2,40,-1.0,-1,2,3,3,3,-1,6308.542307
2460301,2,50,111000.0,-1,-1,3,3,3,-1,28735.534447
2460301,2,50,111000.0,-1,-1,3,3,3,-1,28735.534447
2460301,2,50,-1.0,-1,-1,3,3,3,-1,28735.534447
2460301,2,50,110000.0,-1,-1,3,3,3,-1,28735.534447
2460301,2,45,103000.0,-1,-1,3,3,3,-1,28735.534447
2460301,2,45,103000.0,-1,-1,3,3,3,-1,28735.534447
2460301,2,45,103000.0,-1,-1,3,3,3,-1,28735.534447
2460306,2,45,-10.0,-1,-1,3,3,3,-1,27485.978852
2460306,2,45,-10.0,-1,-1,3,3,3,-1,27485.978852
2460306,2,45,-10.0,-1,-1,3,3,3,-1,27485.978852
2460306,2,50,220000.0,-1,-1,3,3,3,-1,27485.978852
2460306,2,50,229000.0,-1,-1,3,3,3,-1,27485.978852
2460306,2,50,229000.0,-1,-1,3,3,3,-1,27485.978852
2460308,2,70,92000.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,70,92000.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,70,92000.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,45,-1.0,-1,2,3,3,3,-1,11723.308255
2460308,2,45,60000.0,-1,2,3,3,3,-1,11723.308255
2460308,2,45,60000.0,-1,2,3,3,3,-1,11723.308255
2460308,2,40,-1.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,15,-1.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,15,-1.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,15,-1.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,15,-1.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,15,-1.0,-1,-1,3,3,3,-1,11723.308255
2460308,2,15,-1.0,-1,-1,3,3,3,-1,11723.308255
2460315,2,55,-1.0,-1,-1,3,3,3,-1,2266.880544
2460315,2,55,-1.0,-1,-1,3,3,3,-1,2266.880544
2460315,2,55,-1.0,-1,-1,3,3,3,-1,2266.880544
2460336,2,44,56000.0,-1,-1,3,3,3,-1,8647.703882
2460336,2,44,56000.0,-1,-1,3,3,3,-1,8647.703882
2460336,2,44,56000.0,-1,-1,3,3,3,-1,8647.703882
2460337,2,40,-1.0,-1,-1,3,3,3,-1,22911.969985
2460337,2,40,-1.0,-1,-1,3,3,3,-1,22911.969985
2460337,2,40,-1.0,-1,-1,3,3,3,-1,22911.969985
2460337,2,40,-1.0,-1,2,3,3,3,-1,22911.969985
2460337,2,40,-1.0,-1,2,3,3,3,-1,22911.969985
2460337,2,40,-1.0,-1,2,3,3,3,-1,22911.969985
2460341,1,12,-1.0,-1,-1,3,3,3,-1,1948.605678
2460341,1,12,-1.0,-1,-1,3,3,3,-1,1948.605678
2460341,1,12,-1.0,-1,-1,3,3,3,-1,1948.605678
2460348,1,2,-1.0,-1,-1,3,3,3,-1,10790.941623
2460348,1,2,-1.0,-1,-1,3,3,3,-1,10790.941623
2460348,1,2,-1.0,-1,-1,3,3,3,-1,10790.941623
2460348,2,20,-1.0,-1,-1,3,3,3,-1,10790.941623
2460348,2,20,-1.0,-1,-1,3,3,3,-1,10790.941623
2460348,2,20,-1.0,-1,-1,3,3,3,-1,10790.941623
2460355,2,3,-1.0,-1,-1,3,3,3,-1,11023.92032
2460355,2,40,-10.0,-1,-1,3,3,3,-1,11023.92032
2460355,2,3,-1.0,-1,-1,3,3,3,-1,11023.92032
2460355,2,40,-10.0,-1,-1,3,3,3,-1,11023.92032
2460355,2,3,-1.0,-1,-1,3,3,3,-1,11023.92032
2460355,2,40,-10.0,-1,-1,3,3,3,-1,11023.92032
2460355,1,20,-1.0,-1,-1,3,3,3,-1,11023.92032
2460355,1,20,-1.0,-1,-1,3,3,3,-1,11023.92032
2460355,1,20,-1.0,-1,-1,3,3,3,-1,11023.92032
2460355,2,-1,-1.0,-1,-1,3,3,3,-1,11023.92032
2460358,2,40,-1.0,-1,-1,3,3,3,-1,35064.248837
2460358,2,40,-1.0,-1,-1,3,3,3,-1,35064.248837
2460358,2,40,-1.0,-1,-1,3,3,3,-1,35064.248837
2460358,2,50,58970.0,-1,-1,3,3,3,-1,35064.248837
2460358,2,50,-1.0,-1,-1,3,3,3,-1,35064.248837
2460358,2,45,55500.0,-1,-1,3,3,3,-1,35064.248837
2460358,2,45,62500.0,-1,2,3,3,3,-1,35064.248837
2460369,1,40,-1.0,-1,-1,3,3,3,-1,17504.297816
2460369,1,40,-1.0,-1,-1,3,3,3,-1,17504.297816
2460369,1,40,-1.0,-1,-1,3,3,3,-1,17504.297816
2460369,2,40,-1.0,-1,-1,3,3,3,-1,17504.297816
2460369,2,30,-1.0,-1,2,3,3,3,-1,17504.297816
2460369,2,8,-1.0,-1,-1,3,3,3,-1,17504.297816
2460369,2,30,-1.0,-1,2,3,3,3,-1,17504.297816
2460369,2,2,-1.0,-1,-1,3,3,3,-1,17504.297816
2460369,2,2,-1.0,-1,2,3,3,3,-1,17504.297816
2460371,2,40,-1.0,-1,-1,3,3,3,-1,11321.806179
2460371,2,40,-1.0,-1,-1,3,3,3,-1,11321.806179
2460374,2,40,51000.0,-1,-1,3,3,3,-1,9295.522101
2460374,2,40,53000.0,-1,-1,3,3,3,-1,9295.522101
2460374,2,40,53000.0,-1,-1,3,3,3,-1,9295.522101
2460374,2,50,132600.0,-1,-1,3,3,3,-1,9295.522101
2460374,2,50,137000.0,-1,-1,3,3,3,-1,9295.522101
2460374,2,50,137000.0,-1,-1,3,3,3,-1,9295.522101
2460382,2,45,-1.0,-1,2,3,3,3,-1,48201.504837
2460382,2,45,-1.0,-1,2,3,3,3,-1,48201.504837
2460382,2,45,-1.0,-1,2,3,3,3,-1,48201.504837
2460382,2,60,61000.0,-1,-1,3,3,3,-1,48201.504837
2460382,2,60,61000.0,-1,-1,3,3,3,-1,48201.504837
2460382,2,60,61000.0,-1,-1,3,3,3,-1,48201.504837
2460382,2,25,-1.0,-1,-1,3,3,3,-1,48201.504837
2460395,2,40,-7.0,-1,-1,3,3,3,-1,20025.678676
2460395,2,40,-7.0,-1,-1,3,3,3,-1,20025.678676
2460395,2,40,-7.0,-1,-1,3,3,3,-1,20025.678676
2460395,2,32,-8.0,-1,2,3,3,3,-1,20025.678676
2460395,2,32,-8.0,-1,2,3,3,3,-1,20025.678676
2460395,2,32,-8.0,-1,2,3,3,3,-1,20025.678676
2460398,2,20,-1.0,-1,-1,3,3,3,-1,10066.067215
2460398,2,16,-1.0,-1,-1,3,3,3,-1,10066.067215
2460398,2,30,-1.0,-1,-1,3,3,3,-1,10066.067215
2460410,2,40,100000.0,-1,-1,3,3,3,-1,12423.178139
2460410,2,40,100000.0,-1,-1,3,3,3,-1,12423.178139
2460410,2,40,100000.0,-1,-1,3,3,3,-1,12423.178139
2460410,2,50,-10.0,-1,-1,3,3,3,-1,12423.178139
2460410,2,50,-10.0,-1,-1,3,3,3,-1,12423.178139
2460410,2,50,-10.0,-1,-1,3,3,3,-1,12423.178139
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20612.438115
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20048.501486
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20612.438115
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20048.501486
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20612.438115
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20048.501486
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20612.438115
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20048.501486
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20612.438115
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20048.501486
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20612.438115
2460418,1,40,-1.0,-1,-1,3,3,3,-1,20048.501486
2460428,2,40,50000.0,-1,-1,3,3,3,-1,7989.582768
2460428,2,40,50000.0,-1,-1,3,3,3,-1,7989.582768
2460428,2,40,-1.0,-1,-1,3,3,3,-1,7989.582768
2460428,2,40,-1.0,-1,-1,3,3,3,-1,7989.582768
2460437,2,43,-1.0,-1,-1,3,3,3,-1,7637.005382
